ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AGE_YEARS,EMPLOYED_YEARS,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,n_months,n_paid_off,n_no_loan,n_overdue_1_29,n_overdue_30_59,n_overdue_60_89,n_overdue_90_119,n_overdue_120_149,n_overdue_150plus,ever_defaulted,worst_status,recent_status
5132898,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-32,C,13,7,0,6,0,0,0,0,0,0,0,C
5132899,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-32,C,13,7,0,6,0,0,0,0,0,0,0,C
5132900,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-30,C,13,7,0,6,0,0,0,0,0,0,0,C
5132901,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-6,C,13,7,0,6,0,0,0,0,0,0,0,C
5132902,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-22,C,13,7,0,6,0,0,0,0,0,0,0,C
5132903,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-35,C,13,7,0,6,0,0,0,0,0,0,0,C
5132904,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-2,C,13,7,0,6,0,0,0,0,0,0,0,C
5132906,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-25,C,13,7,0,6,0,0,0,0,0,0,0,C
5132907,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-22,C,13,7,0,6,0,0,0,0,0,0,0,C
5132908,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-11,C,13,7,0,6,0,0,0,0,0,0,0,C
5132919,0,0,1,0,1,1,1,4,30.26,4.45,0,157500,-11053,-1626,1,0,0,0,2,-7,X,8,0,1,7,0,0,0,0,0,0,0,X
5132920,0,0,1,0,1,1,1,4,30.26,4.45,0,157500,-11053,-1626,1,0,0,0,2,-30,X,8,0,1,7,0,0,0,0,0,0,0,X
5132921,0,0,1,0,1,1,1,4,30.26,4.45,0,157500,-11053,-1626,1,0,0,0,2,0,X,8,0,1,7,0,0,0,0,0,0,0,X
5132922,0,0,1,0,1,1,1,4,30.26,4.45,0,157500,-11053,-1626,1,0,0,0,2,0,X,8,0,1,7,0,0,0,0,0,0,0,X
5132923,0,0,1,0,1,1,1,4,30.26,4.45,0,157500,-11053,-1626,1,0,0,0,2,-42,X,8,0,1,7,0,0,0,0,0,0,0,X
5132924,0,0,1,0,1,1,1,4,30.26,4.45,0,157500,-11053,-1626,1,0,0,0,2,-16,X,8,0,1,7,0,0,0,0,0,0,0,X
5132929,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-6,X,2,0,1,1,0,0,0,0,0,0,0,X
5132930,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-42,X,2,0,1,1,0,0,0,0,0,0,0,X
5132931,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-41,X,2,0,1,1,0,0,0,0,0,0,0,X
5132932,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-39,X,2,0,1,1,0,0,0,0,0,0,0,X
5132933,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-38,X,2,0,1,1,0,0,0,0,0,0,0,X
5132934,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-37,X,2,0,1,1,0,0,0,0,0,0,0,X
5132935,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-36,X,2,0,1,1,0,0,0,0,0,0,0,X
5132936,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-33,X,2,0,1,1,0,0,0,0,0,0,0,X
5132937,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-32,X,2,0,1,1,0,0,0,0,0,0,0,X
5132938,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-26,X,2,0,1,1,0,0,0,0,0,0,0,X
5132939,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-24,X,2,0,1,1,0,0,0,0,0,0,0,X
5132940,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-22,X,2,0,1,1,0,0,0,0,0,0,0,X
5132941,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-22,X,2,0,1,1,0,0,0,0,0,0,0,X
5132942,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-22,X,2,0,1,1,0,0,0,0,0,0,0,X
5132943,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-20,X,2,0,1,1,0,0,0,0,0,0,0,X
5132944,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-19,X,2,0,1,1,0,0,0,0,0,0,0,X
5132945,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-18,X,2,0,1,1,0,0,0,0,0,0,0,X
5132946,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-17,X,2,0,1,1,0,0,0,0,0,0,0,X
5132947,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-17,X,2,0,1,1,0,0,0,0,0,0,0,X
5132948,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-16,X,2,0,1,1,0,0,0,0,0,0,0,X
5132949,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-15,X,2,0,1,1,0,0,0,0,0,0,0,X
5132950,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-14,X,2,0,1,1,0,0,0,0,0,0,0,X
5132951,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-13,X,2,0,1,1,0,0,0,0,0,0,0,X
5132952,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-12,X,2,0,1,1,0,0,0,0,0,0,0,X
5132953,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-11,X,2,0,1,1,0,0,0,0,0,0,0,X
5132954,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-11,X,2,0,1,1,0,0,0,0,0,0,0,X
5132955,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-10,X,2,0,1,1,0,0,0,0,0,0,0,X
5132956,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-8,X,2,0,1,1,0,0,0,0,0,0,0,X
5132957,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-7,X,2,0,1,1,0,0,0,0,0,0,0,X
5132958,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-7,X,2,0,1,1,0,0,0,0,0,0,0,X
5132959,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-5,X,2,0,1,1,0,0,0,0,0,0,0,X
5132960,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,-4,X,2,0,1,1,0,0,0,0,0,0,0,X
5132961,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5132962,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5132963,1,0,1,3,1,2,1,15,34.7,3.7,1,157500,-12676,-1350,1,0,0,0,2,0,X,2,0,1,1,0,0,0,0,0,0,0,X
5132967,1,1,1,3,0,0,1,7,32.73,1.53,0,67500,-11954,-560,1,0,0,0,2,0,X,10,0,1,8,1,0,0,0,0,0,1,X
5132975,1,0,1,0,1,1,1,2,39.99,3.45,2,112500,-14608,-1261,1,1,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0
5132976,1,0,1,0,1,1,1,2,39.99,3.45,2,112500,-14608,-1261,1,1,0,0,4,-9,C,18,9,0,9,0,0,0,0,0,0,0,C
5132977,1,0,1,0,1,1,1,2,39.99,3.45,2,112500,-14608,-1261,1,1,0,0,4,-17,C,18,9,0,9,0,0,0,0,0,0,0,C
5135249,0,1,1,0,0,2,1,4,28.25,0.68,1,225000,-10320,-249,1,0,0,0,2,-4,X,7,0,4,3,0,0,0,0,0,0,0,X
5135250,0,1,1,0,0,2,1,4,28.25,0.68,1,225000,-10320,-249,1,0,0,0,2,0,0,6,0,3,3,0,0,0,0,0,0,0,0
5135251,0,1,1,0,0,2,1,4,28.25,0.68,1,225000,-10320,-249,1,0,0,0,2,0,0,6,0,3,3,0,0,0,0,0,0,0,0
5135252,1,0,1,0,1,1,1,2,30.69,2.02,2,157500,-11209,-737,1,0,1,0,4,-9,X,15,0,1,12,2,0,0,0,0,0,1,X
5135253,1,0,1,0,1,1,1,2,30.69,2.02,2,157500,-11209,-737,1,0,1,0,4,-31,X,15,0,1,12,2,0,0,0,0,0,1,X
5135258,1,0,1,2,1,1,1,0,60.3,999.98,0,90000,-22024,365243,1,0,0,0,2,-38,C,2,2,0,0,0,0,0,0,0,0,#NAME?,C
5135262,1,0,1,3,0,2,1,0,35.03,2.1,0,144000,-12795,-767,1,0,0,0,1,-9,X,3,0,2,1,0,0,0,0,0,0,0,X
5135263,1,0,1,3,0,2,1,0,35.03,2.1,0,144000,-12795,-767,1,0,0,0,1,0,X,3,0,2,1,0,0,0,0,0,0,0,X
5135264,1,0,1,3,0,2,1,0,35.03,2.1,0,144000,-12795,-767,1,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0
5135267,0,1,0,0,1,1,1,6,42.67,0.61,0,162000,-15585,-221,1,0,0,0,2,0,C,18,17,0,1,0,0,0,0,0,0,0,C
5135270,1,0,1,2,1,1,1,0,63.28,999.98,0,216000,-23113,365243,1,0,0,0,2,-47,X,7,0,1,6,0,0,0,0,0,0,0,X
5135271,1,0,1,2,1,1,1,0,63.28,999.98,0,216000,-23113,365243,1,0,0,0,2,-54,X,7,0,1,6,0,0,0,0,0,0,0,X
5135272,1,0,1,2,1,1,1,0,63.28,999.98,0,216000,-23113,365243,1,0,0,0,2,0,X,7,0,1,6,0,0,0,0,0,0,0,X
5135273,1,0,1,2,1,1,1,0,63.28,999.98,0,216000,-23113,365243,1,0,0,0,2,-26,X,7,0,1,6,0,0,0,0,0,0,0,X
5135274,1,0,1,2,1,1,1,0,63.28,999.98,0,216000,-23113,365243,1,0,0,0,2,-31,X,7,0,1,6,0,0,0,0,0,0,0,X
5135275,1,0,1,2,1,1,1,0,63.28,999.98,0,216000,-23113,365243,1,0,0,0,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0
5135285,1,0,1,1,2,2,1,4,30.46,1.35,0,135000,-11127,-494,1,1,0,0,1,-23,C,14,8,1,5,0,0,0,0,0,0,0,C
5135286,1,0,1,1,2,2,1,4,30.46,1.35,0,135000,-11127,-494,1,1,0,0,1,-4,C,14,8,1,5,0,0,0,0,0,0,0,C
5135310,1,0,0,1,1,0,1,7,40.42,9.02,1,225000,-14765,-3294,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5135337,1,1,1,0,0,1,1,3,44.88,8.1,0,225000,-16393,-2959,1,1,1,0,2,-37,X,4,0,1,3,0,0,0,0,0,0,0,X
5135338,1,1,1,0,0,1,1,3,44.88,8.1,0,225000,-16393,-2959,1,1,1,0,2,-37,X,4,0,1,3,0,0,0,0,0,0,0,X
5135341,1,1,1,0,0,1,1,3,44.88,8.1,0,225000,-16393,-2959,1,1,1,0,2,-57,X,4,0,1,3,0,0,0,0,0,0,0,X
5135342,1,1,1,0,0,1,1,3,44.88,8.1,0,225000,-16393,-2959,1,1,1,0,2,-19,X,4,0,1,3,0,0,0,0,0,0,0,X
5135343,1,1,1,0,0,1,1,3,44.88,8.1,0,225000,-16393,-2959,1,1,1,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5135344,0,0,1,1,0,1,1,1,55.04,1.52,0,112500,-20103,-555,1,0,0,0,2,0,5,50,0,5,10,0,0,0,0,35,1,5,5
5135345,0,0,1,1,0,1,1,1,55.04,1.52,0,112500,-20103,-555,1,0,0,0,2,-6,5,50,0,5,10,0,0,0,0,35,1,5,5
5135346,0,0,1,1,0,1,1,1,55.04,1.52,0,112500,-20103,-555,1,0,0,0,2,0,5,50,0,5,10,0,0,0,0,35,1,5,5
5135347,1,1,1,0,0,1,1,7,39.34,1.1,0,112500,-14369,-402,1,0,1,0,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0
5135360,1,1,1,3,1,1,1,11,41.11,2.77,0,112500,-15014,-1011,1,0,0,0,2,-1,0,4,0,0,4,0,0,0,0,0,0,0,0
5135361,1,1,1,3,1,1,1,11,41.11,2.77,0,112500,-15014,-1011,1,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5135376,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,-35,0,8,0,0,8,0,0,0,0,0,0,0,0
5135377,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,-23,C,32,22,0,10,0,0,0,0,0,0,0,C
5135378,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,0,C,46,42,0,4,0,0,0,0,0,0,0,C
5135379,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,0,C,55,51,0,4,0,0,0,0,0,0,0,C
5135380,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,-20,C,23,11,0,8,4,0,0,0,0,0,1,C
5135381,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,-12,C,46,34,0,12,0,0,0,0,0,0,0,C
5135382,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,0,C,55,51,0,4,0,0,0,0,0,0,0,C
5135383,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,0,C,31,19,0,12,0,0,0,0,0,0,0,C
5135384,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,0,C,31,23,1,7,0,0,0,0,0,0,0,C
5135385,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,0,C,23,18,0,5,0,0,0,0,0,0,0,C
5135386,1,0,1,1,1,1,1,2,54.98,13.63,0,387000,-20082,-4979,1,0,0,0,2,0,C,18,6,0,12,0,0,0,0,0,0,0,C
5135388,1,0,1,2,1,1,1,0,53.53,999.98,0,157500,-19551,365243,1,0,0,0,2,0,C,17,14,0,3,0,0,0,0,0,0,0,C
5135393,1,0,0,0,1,1,2,0,42.01,12.21,0,126000,-15344,-4461,1,0,0,0,2,0,C,48,42,2,4,0,0,0,0,0,0,0,C
5135395,1,0,0,0,1,1,2,0,42.01,12.21,0,126000,-15344,-4461,1,0,0,0,2,0,C,55,49,2,4,0,0,0,0,0,0,0,C
5135400,1,0,0,0,1,1,2,0,42.01,12.21,0,126000,-15344,-4461,1,0,0,0,2,0,C,44,38,2,4,0,0,0,0,0,0,0,C
5135402,1,0,0,0,1,1,2,0,42.01,12.21,0,126000,-15344,-4461,1,0,0,0,2,0,C,18,12,2,4,0,0,0,0,0,0,0,C
5135403,1,0,0,0,1,1,2,0,42.01,12.21,0,126000,-15344,-4461,1,0,0,0,2,0,C,14,8,2,4,0,0,0,0,0,0,0,C
5135404,1,0,1,1,3,1,1,0,28.41,8.47,0,162000,-10376,-3092,1,0,0,0,2,-1,C,53,30,0,20,3,0,0,0,0,0,1,C
5135405,1,0,1,1,3,1,1,0,28.41,8.47,0,162000,-10376,-3092,1,0,0,0,2,0,C,47,35,0,12,0,0,0,0,0,0,0,C
5135406,1,0,1,1,3,1,1,0,28.41,8.47,0,162000,-10376,-3092,1,0,0,0,2,0,0,9,0,0,9,0,0,0,0,0,0,0,0
5135409,1,0,1,2,1,1,1,0,61.66,999.98,0,225000,-22523,365243,1,0,1,0,2,0,0,12,0,5,7,0,0,0,0,0,0,0,0
5135410,1,0,1,2,1,1,1,0,61.66,999.98,0,225000,-22523,365243,1,0,1,0,2,0,X,9,0,9,0,0,0,0,0,0,0,#NAME?,X
5135412,1,0,1,2,1,1,1,0,61.66,999.98,0,225000,-22523,365243,1,0,1,0,2,-45,X,13,0,6,7,0,0,0,0,0,0,0,X
5135413,1,0,1,2,1,1,1,0,61.66,999.98,0,225000,-22523,365243,1,0,1,0,2,0,0,9,0,0,9,0,0,0,0,0,0,0,0
5135414,1,0,1,2,1,1,1,0,61.66,999.98,0,225000,-22523,365243,1,0,1,0,2,0,C,19,15,0,4,0,0,0,0,0,0,0,C
5135415,1,0,1,2,1,1,1,0,61.66,999.98,0,225000,-22523,365243,1,0,1,0,2,0,C,12,1,0,11,0,0,0,0,0,0,0,C
5135416,1,0,1,2,1,1,1,0,61.66,999.98,0,225000,-22523,365243,1,0,1,0,2,0,C,6,2,0,4,0,0,0,0,0,0,0,C
5135417,1,0,1,2,1,1,1,0,61.66,999.98,0,225000,-22523,365243,1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5135418,1,0,1,0,1,2,1,0,57.52,5.88,0,130500,-21009,-2147,1,1,0,0,1,0,C,51,46,1,4,0,0,0,0,0,0,0,C
5135422,1,0,1,0,1,1,1,0,27.71,0.63,0,121500,-10122,-231,1,0,0,0,2,-18,X,13,0,10,3,0,0,0,0,0,0,0,X
5135423,1,0,1,0,1,1,1,0,27.71,0.63,0,121500,-10122,-231,1,0,0,0,2,0,X,12,0,9,3,0,0,0,0,0,0,0,X
5135424,1,0,1,0,1,1,1,0,27.71,0.63,0,121500,-10122,-231,1,0,0,0,2,0,X,8,0,5,3,0,0,0,0,0,0,0,X
5135425,1,0,1,0,1,1,1,0,27.71,0.63,0,121500,-10122,-231,1,0,0,0,2,0,X,8,0,5,3,0,0,0,0,0,0,0,X
5135426,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,0,0,17,0,10,7,0,0,0,0,0,0,0,0
5135427,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,-15,0,8,0,0,8,0,0,0,0,0,0,0,0
5135428,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,0,0,7,0,0,7,0,0,0,0,0,0,0,0
5135429,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,0,C,40,32,0,8,0,0,0,0,0,0,0,C
5135430,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,-4,X,17,0,1,14,2,0,0,0,0,0,1,X
5135431,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,-8,X,17,0,5,12,0,0,0,0,0,0,0,X
5135432,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,-6,X,17,0,1,14,2,0,0,0,0,0,1,X
5135433,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,0,0,16,0,0,14,2,0,0,0,0,0,1,0
5135434,0,1,0,3,1,1,1,4,28.18,8.88,2,234000,-10293,-3243,1,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5135435,1,0,1,2,1,1,1,0,62.54,999.98,0,67500,-22844,365243,1,0,0,0,2,0,C,14,8,0,6,0,0,0,0,0,0,0,C
5135437,0,0,1,0,0,1,1,4,38.08,5.3,0,315000,-13910,-1935,1,1,0,0,2,0,C,46,40,0,6,0,0,0,0,0,0,0,C
5135438,0,0,1,0,0,1,1,4,38.08,5.3,0,315000,-13910,-1935,1,1,0,0,2,0,C,59,55,0,4,0,0,0,0,0,0,0,C
5135440,0,0,1,0,0,1,1,4,38.08,5.3,0,315000,-13910,-1935,1,1,0,0,2,0,C,39,33,0,6,0,0,0,0,0,0,0,C
5135443,1,1,0,0,1,0,1,0,35.43,5.63,2,225000,-12942,-2057,1,0,0,0,4,0,X,35,0,35,0,0,0,0,0,0,0,#NAME?,X
5135445,0,1,1,0,0,1,1,0,44.37,20.63,1,135000,-16205,-7536,1,0,0,0,3,0,C,24,20,0,4,0,0,0,0,0,0,0,C
5135446,1,0,1,0,1,1,3,9,27.47,0.47,1,225000,-10035,-170,1,0,0,0,3,0,C,12,6,0,6,0,0,0,0,0,0,0,C
5135447,1,0,1,0,1,1,3,9,27.47,0.47,1,225000,-10035,-170,1,0,0,0,3,-6,C,10,5,0,5,0,0,0,0,0,0,0,C
5135448,1,0,1,0,1,1,3,9,27.47,0.47,1,225000,-10035,-170,1,0,0,0,3,0,C,10,5,0,5,0,0,0,0,0,0,0,C
5135449,1,0,1,0,1,1,3,9,27.47,0.47,1,225000,-10035,-170,1,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5135450,1,0,1,0,1,1,3,9,27.47,0.47,1,225000,-10035,-170,1,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5135451,1,0,1,0,1,1,3,9,27.47,0.47,1,225000,-10035,-170,1,0,0,0,3,0,C,7,2,0,5,0,0,0,0,0,0,0,C
5135452,1,0,1,0,1,1,3,9,27.47,0.47,1,225000,-10035,-170,1,0,0,0,3,0,C,7,3,0,4,0,0,0,0,0,0,0,C
5135453,1,0,1,0,1,1,3,9,27.47,0.47,1,225000,-10035,-170,1,0,0,0,3,0,C,8,3,0,5,0,0,0,0,0,0,0,C
5135455,1,0,1,0,1,3,1,4,46.52,0.63,0,225000,-16991,-231,1,0,0,0,1,-6,C,30,12,0,13,5,0,0,0,0,0,1,C
5135456,1,0,1,0,1,3,1,4,46.52,0.63,0,225000,-16991,-231,1,0,0,0,1,0,C,30,28,0,2,0,0,0,0,0,0,0,C
5135457,0,1,1,0,1,1,3,0,39.24,4.88,0,180000,-14332,-1782,1,0,0,0,2,0,C,28,20,0,8,0,0,0,0,0,0,0,C
5135458,0,1,1,0,1,1,3,0,39.24,4.88,0,180000,-14332,-1782,1,0,0,0,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0
5135459,0,1,1,0,1,1,1,4,36.19,0.21,0,162000,-13218,-78,1,0,0,0,2,0,0,8,0,0,8,0,0,0,0,0,0,0,0
5135460,1,0,1,2,1,1,1,0,35.63,999.98,3,37800,-13014,365243,1,0,0,0,5,-3,0,16,0,9,7,0,0,0,0,0,0,0,0
5135461,1,0,1,2,1,1,1,0,35.63,999.98,3,37800,-13014,365243,1,0,0,0,5,0,X,15,0,9,6,0,0,0,0,0,0,0,X
5135462,1,0,1,2,1,1,1,0,35.63,999.98,3,37800,-13014,365243,1,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5135463,1,0,1,2,1,1,1,0,35.63,999.98,3,37800,-13014,365243,1,0,0,0,5,0,0,7,0,0,6,1,0,0,0,0,0,1,0
5135465,1,0,1,0,1,1,1,14,54.43,21.13,0,180000,-19881,-7718,1,0,0,0,2,0,C,26,20,0,6,0,0,0,0,0,0,0,C
5135466,1,0,1,0,1,1,1,14,54.43,21.13,0,180000,-19881,-7718,1,0,0,0,2,0,C,41,35,0,6,0,0,0,0,0,0,0,C
5135467,1,0,1,0,1,1,1,14,54.43,21.13,0,180000,-19881,-7718,1,0,0,0,2,0,C,48,42,0,6,0,0,0,0,0,0,0,C
5135468,1,0,1,0,1,1,1,14,54.43,21.13,0,180000,-19881,-7718,1,0,0,0,2,0,C,48,38,0,10,0,0,0,0,0,0,0,C
5135471,1,0,1,0,1,1,1,14,54.43,21.13,0,180000,-19881,-7718,1,0,0,0,2,0,C,47,41,0,6,0,0,0,0,0,0,0,C
5135472,1,0,1,0,1,1,1,14,54.43,21.13,0,180000,-19881,-7718,1,0,0,0,2,0,C,23,17,0,6,0,0,0,0,0,0,0,C
5135473,1,0,1,0,1,1,1,14,54.43,21.13,0,180000,-19881,-7718,1,0,0,0,2,0,0,8,0,0,8,0,0,0,0,0,0,0,0
5135474,1,0,1,0,1,1,1,14,54.43,21.13,0,180000,-19881,-7718,1,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5135477,1,1,0,2,1,4,1,0,50.55,999.98,0,60750,-18465,365243,1,0,0,0,1,-10,C,10,5,1,4,0,0,0,0,0,0,0,C
5135478,1,1,0,2,1,4,1,0,50.55,999.98,0,60750,-18465,365243,1,0,0,0,1,-45,C,10,5,1,4,0,0,0,0,0,0,0,C
5135479,1,0,0,0,1,1,3,13,27.39,1.13,2,121500,-10006,-413,1,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5135480,1,0,0,0,1,1,3,13,27.39,1.13,2,121500,-10006,-413,1,0,0,0,4,-3,0,4,0,0,4,0,0,0,0,0,0,0,0
5135481,1,0,0,0,1,1,3,13,27.39,1.13,2,121500,-10006,-413,1,0,0,0,4,0,C,15,11,0,4,0,0,0,0,0,0,0,C
5135482,1,0,0,0,1,1,3,13,27.39,1.13,2,121500,-10006,-413,1,0,0,0,4,0,0,10,0,1,9,0,0,0,0,0,0,0,0
5135483,0,0,1,3,0,2,2,7,29.19,5.3,0,135000,-10660,-1935,1,0,0,0,1,0,0,10,0,0,5,3,2,0,0,0,0,2,0
5135484,1,0,1,3,0,2,2,7,29.19,5.3,0,135000,-10660,-1935,1,0,0,0,1,-1,C,9,7,0,2,0,0,0,0,0,0,0,C
5135485,1,0,1,3,0,2,2,7,29.19,5.3,0,135000,-10660,-1935,1,0,0,0,1,0,C,49,36,1,3,4,1,1,1,2,1,5,C
5135486,1,0,1,3,0,2,2,7,29.19,5.3,0,135000,-10660,-1935,1,0,0,0,1,0,0,6,0,0,6,0,0,0,0,0,0,0,0
5135487,1,0,1,3,0,2,2,7,29.19,5.3,0,135000,-10660,-1935,1,0,0,0,1,0,C,37,24,1,3,4,1,1,1,2,1,5,C
5135488,1,0,1,3,0,2,2,7,29.19,5.3,0,135000,-10660,-1935,1,0,0,0,1,-50,0,6,0,0,6,0,0,0,0,0,0,0,0
5135489,0,1,1,0,1,1,1,4,28.42,9.3,2,225000,-10380,-3396,1,0,0,0,4,0,C,13,6,1,6,0,0,0,0,0,0,0,C
5135490,0,1,1,0,1,1,1,4,28.42,9.3,2,225000,-10380,-3396,1,0,0,0,4,0,C,20,10,0,10,0,0,0,0,0,0,0,C
